,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
803,0.5120152539330992,-0.1772704996106877,0.9942235398142707,0.8722411992124584,0.4350431898296878,-0.08038659117620167,0.49104124672329325,0.2382246426844879,0.3755552551148289,0.8603824140256799,0.06773483250116795,0.2393481757915278,0.3544711833766632,0.45612238627077156,-0.7482243021477318,-0.03969101834155027,-0.4495269138613845,-0.358819528594762,0.016962404129349237,0.9067028873244548
804,0.5283121242406763,-0.19106072202671381,0.9873794279790081,0.8684495724654211,0.46117534473642047,-0.08482510432758333,0.43161529859728887,0.2219954953189633,0.37026852338360744,0.8445776266932108,0.11100742491469648,0.23031874558378967,0.48523228494833165,0.5608587415764906,-0.792873442002606,-0.12262163084105421,-0.33861298656477085,-0.3828312214304665,0.0018485864150845112,0.9160028162136632
805,0.5283121242406763,-0.19106072202671381,0.9873794279790081,0.8684495724654211,0.46117534473642047,-0.08482510432758333,0.43161529859728887,0.2219954953189633,0.37026852338360744,0.8445776266932108,0.11100742491469648,0.23031874558378967,0.48523228494833165,0.5608587415764906,-0.792873442002606,-0.12262163084105421,-0.33861298656477085,-0.3828312214304665,0.0018485864150845112,0.9160028162136632
806,0.5182306201533361,-0.1939816727501285,0.9835186412806319,0.878932138057875,0.46707098254391494,-0.12093614811979886,0.5099590238507655,0.18133761955663905,0.4097043390015147,0.8104995786794628,0.11857585827666482,0.23146185578603137,0.4478081420589507,0.5163264274900388,-0.7722565865598138,-0.15671902433193996,-0.39454702478982584,-0.3934845370225042,-0.0065274180114837845,0.9146824038178738
807,0.5182306201533361,-0.1939816727501285,0.9835186412806319,0.878932138057875,0.46707098254391494,-0.12093614811979886,0.5099590238507655,0.18133761955663905,0.4097043390015147,0.8104995786794628,0.11857585827666482,0.23146185578603137,0.4478081420589507,0.5163264274900388,-0.7722565865598138,-0.15671902433193996,-0.39454702478982584,-0.3934845370225042,-0.0065274180114837845,0.9146824038178738
808,0.5182306201533361,-0.1939816727501285,0.9835186412806319,0.878932138057875,0.46707098254391494,-0.12093614811979886,0.5099590238507655,0.18133761955663905,0.4097043390015147,0.8104995786794628,0.11857585827666482,0.23146185578603137,0.4478081420589507,0.5163264274900388,-0.7722565865598138,-0.15671902433193996,-0.39454702478982584,-0.3934845370225042,-0.0065274180114837845,0.9146824038178738
809,0.5182306201533361,-0.1939816727501285,0.9835186412806319,0.878932138057875,0.46707098254391494,-0.12093614811979886,0.5099590238507655,0.18133761955663905,0.4097043390015147,0.8104995786794628,0.11857585827666482,0.23146185578603137,0.4478081420589507,0.5163264274900388,-0.7722565865598138,-0.15671902433193996,-0.39454702478982584,-0.3934845370225042,-0.0065274180114837845,0.9146824038178738
810,0.5191635003405082,-0.20204653311598889,0.988933785743723,0.8553772021982385,0.4188934883965754,-0.10024969867560209,0.5264318611817852,0.2250313171487038,0.36220060265440013,0.7866639553173194,0.2143036064684033,0.20742072904463407,0.6436431071319106,0.4359225782688684,-0.7177979365806649,-0.15720271925901672,-0.3781477744910081,-0.30037459431957364,-0.06071182700870804,0.8088483561051985
811,0.5120431846157597,-0.20042638994266965,0.9831078058536894,0.8689577958852199,0.4343713982864039,-0.10273216899120483,0.6108463905900956,0.1680473801894455,0.4428468232488688,0.7525166989197695,0.14680300833140209,0.2555989782967021,0.5545624645357836,0.429792134102016,-0.7549872478625417,-0.19474866288239678,-0.39683705751700504,-0.3613240464384847,-0.05332512739305607,0.7819459292079669
812,0.5196637262700086,-0.18477716325332558,0.994877709610271,0.865618263481702,0.4052295386610813,-0.05606895782991969,0.5622107947393354,0.25097576532531657,0.41829942294683253,0.8257946858782659,0.10682584319440881,0.25706669796948756,0.4940428717110949,0.39387995060768544,-0.824516749013162,-0.12921061355401972,-0.3393024201270032,-0.3321122749286722,-0.05627676649010253,0.7026999108418203
813,0.511990530766691,-0.17149764660000577,0.9880732878479845,0.8792865029954265,0.46173006590495846,-0.10713610261414486,0.5348704472127037,0.18308761894021253,0.4268683408824518,0.926636368082292,-0.005810993326243395,0.22959590213614575,0.3269771939912306,0.4063026833544052,-0.8326109121736154,-0.14993292920799353,-0.42328296963452966,-0.37462766506409856,0.07470009148695887,0.7745282256752188
814,0.5175555332918482,-0.21291488577999662,0.9927686729219292,0.8871575214641861,0.3659401639439635,-0.006229393353586272,0.4684167621802837,0.33366612101200854,0.3745663077286696,0.8659281340158075,0.0733174694557958,0.257399790178724,0.3257096575077506,0.4289822295636714,-0.7740144868715026,0.02344829392610657,-0.4184691420928559,-0.3635763245933446,-0.03827885292535428,0.8129381849929831
815,0.5206145338594688,-0.2238003038180073,0.9925144603039333,0.8908343035260382,0.35267325295745033,0.040852126929940835,0.5923405868160914,0.29145172479839004,0.3404079014767594,0.8729013144998378,0.04515430362375159,0.22255105403382433,0.21974395329561047,0.25769815062565077,-0.7535489760527199,0.07617809620643667,-0.478076793954258,-0.31021834174952084,-0.0073475757398770904,0.7983776430604173
816,0.5122960100451716,-0.22457429045326233,0.984999849564375,0.9061110053190864,0.35278547766751905,-0.00042388639459389494,0.5572392113186334,0.22069115318280974,0.40002986743880786,0.7291013595597418,0.10292383179042837,0.22263697026254278,0.24818815455245083,0.3257663474733765,-0.7677741820925855,-0.09170266856791942,-0.5004255002387099,-0.3463055926717965,-0.03972491616080981,0.8139309097466602
817,0.5114859985225774,-0.22492525720772252,0.9965694297099909,0.9075336524860673,0.3218471330182006,0.10901790755685162,0.7423253376715161,0.21543018403609443,0.3907253898686784,0.7131724254870457,0.08887279112298001,0.2203489230122205,0.14809026992441102,0.1745896268904554,-0.8002077396352651,-0.05480801514782418,-0.6177987086843131,-0.3352854499117443,-0.051195080795340096,0.7231747845582226
818,0.5214701057721601,-0.22996099942177672,0.9902301926843317,0.903573541096131,0.30188363445013167,0.11388435065035754,0.664628610296415,0.3096994163408202,0.41809311592127446,0.7442658872336597,0.07107347429983307,0.25053116728965064,0.22628691473528537,0.2032835204643039,-0.7688269122630654,0.005144342024701489,-0.5902071679645727,-0.3495094873362686,-0.10541448678687855,0.6758178345746267
819,0.5214701057721601,-0.22996099942177672,0.9902301926843317,0.903573541096131,0.30188363445013167,0.11388435065035754,0.664628610296415,0.3096994163408202,0.41809311592127446,0.7442658872336597,0.07107347429983307,0.25053116728965064,0.22628691473528537,0.2032835204643039,-0.7688269122630654,0.005144342024701489,-0.5902071679645727,-0.3495094873362686,-0.10541448678687855,0.6758178345746267
820,0.4949803186620095,-0.21159036552211002,0.9916003417298546,0.9124654934274151,0.3543022974325162,0.0450886120166142,0.5905826140603052,0.258992319681169,0.3475671572008676,0.7762047683392964,0.14306857231354733,0.2734430023218202,0.25469417047305665,0.31825444402652564,-0.7483910128712853,-0.0005224379637674757,-0.5199983677694975,-0.3530038876484887,-0.022573534711983954,0.8430046891519218
821,0.5013570419541715,-0.24516224019551255,0.9955217461709494,0.8861898398692922,0.33751323977140324,-0.005620038352974591,0.5543289675272072,0.25234978153952936,0.42316448563699405,0.831591106113534,0.04624861061410587,0.25477654199390504,0.27277073774878485,0.3340182130336906,-0.8255795179587935,-0.05834253789207293,-0.4536718063703958,-0.31613488662074446,-0.033399002680478684,0.7166428994328368
822,0.5013570419541715,-0.24516224019551255,0.9955217461709494,0.8861898398692922,0.33751323977140324,-0.005620038352974591,0.5543289675272072,0.25234978153952936,0.42316448563699405,0.831591106113534,0.04624861061410587,0.25477654199390504,0.27277073774878485,0.3340182130336906,-0.8255795179587935,-0.05834253789207293,-0.4536718063703958,-0.31613488662074446,-0.033399002680478684,0.7166428994328368
823,0.5015998726976411,-0.25307889232208663,0.9927194324472787,0.8734212179706136,0.4224951821660804,-0.10070155187453647,0.5399300317728767,0.22693035864913308,0.3445045372301033,0.9243693090356421,0.0478810606656724,0.20931362560260638,0.3428952911258683,0.2807999229188264,-0.7417004717850596,-0.07814488009735711,-0.4627309574715578,-0.3031506554675048,0.09762289804203181,0.7641384079318202
824,0.5112390441715088,-0.2339714453826185,0.9953027597874624,0.9065415598703787,0.3806047447982894,-0.043079526674518226,0.46408500458099,0.2999392277116963,0.36957983071408734,0.8868641751604307,0.04310876553361709,0.25730021769441974,0.25666643175493337,0.4211459829268702,-0.7723691221141095,0.026154267637222284,-0.42806994047549,-0.34981984607209893,0.005253088374005892,0.823267905052534
825,0.5036661785058426,-0.19497478192259482,0.9749850419895629,0.9403114800549224,0.4288276686805796,-0.04826217953321289,0.4745676949289231,0.3018767940620894,0.35734241433186326,0.9425695346942777,0.001944258584102303,0.21812095287944996,0.22466750675879577,0.37768281103245227,-0.7663765531641329,0.02060138681883371,-0.4461146381867614,-0.34482357734778457,0.10391692877946165,0.8358996514193408
826,0.5137172388200023,-0.22012205540429275,0.9873020876147796,0.8571071914288768,0.4135716253257572,-0.0592577469293751,0.4801411627965693,0.2987355613680316,0.39948056289207956,0.8880245712426467,0.006247735074993646,0.24676533390037575,0.2046551173843052,0.4684066731085124,-0.8636566085618651,-0.05486960620181068,-0.3471337680335541,-0.40393091921853214,-0.009390444435584861,0.8110709083444987
827,0.5103044661297611,-0.22042109686375363,0.9993609857475845,0.8908855374128876,0.43474781347878266,0.018416900455092405,0.4895549877928304,0.3676278950021229,0.371404452710853,0.9520411933424342,0.010731141198523832,0.2763029982344485,0.24908239601086365,0.5076064001842889,-0.7843747159464792,0.10790597274791594,-0.3601226248708007,-0.42567976459840035,0.07227199599483969,0.8414858478451561
828,0.4928339685322798,-0.20810339894205027,0.9946495740984845,0.9008818601796738,0.45899555346877824,-0.13815995048885765,0.40304504300065735,0.2790821854049278,0.3397198018425321,0.9244359259543468,0.011463062645020696,0.2043214016685055,0.35190092945222623,0.43768474138889646,-0.7419089884487113,-0.05599278703545389,-0.3684377727863748,-0.3935910929883441,0.05042131757295881,0.8684623167775883
829,0.49499486975069323,-0.19919377089764145,0.9781572238315925,0.9007856253610188,0.3968636241135873,-0.021071063507930896,0.5408706336602337,0.3006739351544787,0.3306333710339845,0.8418008898818772,0.07220899807593867,0.26629934872922806,0.37981583467390395,0.41574795698293615,-0.719842054093742,-0.028425186218788017,-0.4036767930410163,-0.3294162491553481,-0.007218641628471991,0.8478168360392428
830,0.49499486975069323,-0.19919377089764145,0.9781572238315925,0.9007856253610188,0.3968636241135873,-0.021071063507930896,0.5408706336602337,0.3006739351544787,0.3306333710339845,0.8418008898818772,0.07220899807593867,0.26629934872922806,0.37981583467390395,0.41574795698293615,-0.719842054093742,-0.028425186218788017,-0.4036767930410163,-0.3294162491553481,-0.007218641628471991,0.8478168360392428
831,0.49499486975069323,-0.19919377089764145,0.9781572238315925,0.9007856253610188,0.3968636241135873,-0.021071063507930896,0.5408706336602337,0.3006739351544787,0.3306333710339845,0.8418008898818772,0.07220899807593867,0.26629934872922806,0.37981583467390395,0.41574795698293615,-0.719842054093742,-0.028425186218788017,-0.4036767930410163,-0.3294162491553481,-0.007218641628471991,0.8478168360392428
832,0.5329040410145024,-0.21052023075480447,0.9745928221355843,0.9115553151995233,0.420889436479168,-0.07010780729046093,0.547349939773612,0.1717426425090838,0.38472408613849923,0.7363533541321802,0.15349358907315921,0.20003941736536918,0.3891320318439761,0.40163358102972446,-0.7692667648126718,-0.16837382954466007,-0.5083961159255608,-0.33862695414889826,-0.05497343391223798,0.8680307199121903
833,0.5032915248373722,-0.18985236803125144,0.981780845299351,0.9019080094436422,0.46295518092827875,-0.10399554400294468,0.6356699017406648,0.017486297686514073,0.4712109564354638,0.7056920725393534,0.21015140281675138,0.14658914997155953,0.4025420043281767,0.40084821709801555,-0.8113712636790316,-0.3847595838375843,-0.6006914772735381,-0.3397255892980997,0.022216037275015015,0.988088016302909
834,0.4938074300189584,-0.19181217204945206,0.9846377505063577,0.9115764930461558,0.41584873702162584,-0.13754199531956487,0.5716597996177236,0.008178647308015109,0.39718567521531156,0.6523720880451899,0.21642139015508025,0.06964809965911001,0.3902739000906849,0.31532240224541874,-0.7855234999812384,-0.3784954513169939,-0.6140254181332157,-0.26537667159841677,-0.07354354686205586,0.9537676975948205
835,0.5242325640256077,-0.2146094327614154,0.9934190308046271,0.8837852808191515,0.43862880488108913,-0.11532831724920466,0.7328581255399265,0.010010973380868746,0.4630429925605957,0.6918116294616118,0.19421087485332708,0.17707951337582137,0.39930117297976847,0.297425004501722,-0.7975673137469578,-0.3953361674538508,-0.659229195415909,-0.2907164042727889,0.0036480421010470915,0.9460382426419458
836,0.505407184455873,-0.19875502111360993,0.9940544016289504,0.8969417459837032,0.41276995730607946,-0.09922419783593438,0.6653139589623093,0.006415922431958588,0.4861246615588192,0.6671573855031236,0.15526209507765684,0.1272322943349819,0.3183595789101451,0.27160101937719433,-0.8927333264284582,-0.4413740060590345,-0.631688567331988,-0.31066835856727404,-0.03527252955414369,0.7659839163799795
837,0.505407184455873,-0.19875502111360993,0.9940544016289504,0.8969417459837032,0.41276995730607946,-0.09922419783593438,0.6653139589623093,0.006415922431958588,0.4861246615588192,0.6671573855031236,0.15526209507765684,0.1272322943349819,0.3183595789101451,0.27160101937719433,-0.8927333264284582,-0.4413740060590345,-0.631688567331988,-0.31066835856727404,-0.03527252955414369,0.7659839163799795
838,0.5230702322220948,-0.2043908846595262,0.9900756689329487,0.9114533991126887,0.33308301472551677,-0.013196752458166927,0.7607779943061905,0.04773127591947824,0.4705658497278631,0.7152793415989805,0.14637395855121563,0.1412418142706797,0.25584693340720643,0.133519979885896,-0.8180488480268652,-0.2882669773257015,-0.7328138264811144,-0.2936440246744533,0.0053037399689425165,0.8232515347228702
839,0.4974851498241459,-0.19880857978165206,0.9943513600981319,0.8819731458575614,0.41333522605585765,-0.014368731846443402,0.6512691655174555,0.02564029115615063,0.4790753571665258,0.7300323020156736,0.06454179929335514,0.07303577796981976,0.06352631183301366,0.1741425502638206,-0.8827348255427001,-0.2776065468076878,-0.6877342562009349,-0.29489490770011384,0.03823773266997031,0.8271210907794543
840,0.4974851498241459,-0.19880857978165206,0.9943513600981319,0.8819731458575614,0.41333522605585765,-0.014368731846443402,0.6512691655174555,0.02564029115615063,0.4790753571665258,0.7300323020156736,0.06454179929335514,0.07303577796981976,0.06352631183301366,0.1741425502638206,-0.8827348255427001,-0.2776065468076878,-0.6877342562009349,-0.29489490770011384,0.03823773266997031,0.8271210907794543
841,0.5343247387646565,-0.18770063011946553,0.9984551612794683,0.8750435964815215,0.4214222387290511,0.06566777706234087,0.6530152487223265,0.10223723752679692,0.4242118926126716,0.6702450581801302,0.08334898522265004,0.1419096043244104,0.08846193467346988,0.26403960744988975,-0.8600910247134461,-0.1916517355727156,-0.7449048186591165,-0.33110612169386133,0.08721585686229961,0.8584541204082776
842,0.5159974538841526,-0.1781097532647879,0.994123179109138,0.8607714337511576,0.42301293060466605,-0.013111938875389133,0.7315676981590842,0.007826963953753777,0.5080776233326253,0.6799822833863559,0.09598385722961036,0.18313834386923702,0.07007393038196869,0.25040042216187175,-0.8854121846250839,-0.21146029551362674,-0.7034163277503903,-0.3539949285711755,0.08071557054939288,0.8609142836276276
843,0.5510451575448229,-0.18045715168361734,0.9920059942573055,0.8711519977538735,0.3799412164374527,0.08220570911817705,0.7153505708954572,0.01888941395843189,0.49784622173774096,0.642277229372917,0.12829780345199976,0.10586250414035649,0.05067858468116914,0.2051892157715369,-0.9341494829050875,-0.24511966269466812,-0.777476551716711,-0.2919782460110987,0.04126490709968694,0.8226491147035704
844,0.5510451575448229,-0.18045715168361734,0.9920059942573055,0.8711519977538735,0.3799412164374527,0.08220570911817705,0.7153505708954572,0.01888941395843189,0.49784622173774096,0.642277229372917,0.12829780345199976,0.10586250414035649,0.05067858468116914,0.2051892157715369,-0.9341494829050875,-0.24511966269466812,-0.777476551716711,-0.2919782460110987,0.04126490709968694,0.8226491147035704
845,0.5244287263974253,-0.20049876487861779,0.9878469802666409,0.8831743479610316,0.39434988322731046,-0.038894576199630514,0.7060790903677346,0.0419714582017975,0.4560762527081958,0.7194129155682703,0.1077496658746805,0.11105983429095945,0.16917006456418482,0.0981870007551517,-0.7933996918931734,-0.22597449691375496,-0.6983926325059895,-0.2855324487180323,0.05346661834960304,0.8189116366726027
846,0.5244287263974253,-0.20049876487861779,0.9878469802666409,0.8831743479610316,0.39434988322731046,-0.038894576199630514,0.7060790903677346,0.0419714582017975,0.4560762527081958,0.7194129155682703,0.1077496658746805,0.11105983429095945,0.16917006456418482,0.0981870007551517,-0.7933996918931734,-0.22597449691375496,-0.6983926325059895,-0.2855324487180323,0.05346661834960304,0.8189116366726027
847,0.5109609760561127,-0.1884059499021365,0.9866237577806931,0.8640358876695515,0.3733445224134173,-0.05317241408705911,0.6899223752464497,0.05218414376828743,0.48656192204372956,0.7600825785579084,0.14582453847148985,0.13893737328287037,0.30503966384197295,0.176168948908439,-0.8702323756967246,-0.3556075272476894,-0.6932826947681549,-0.2663904449147361,-0.00423400532264351,0.7983171114489502
848,0.5109609760561127,-0.1884059499021365,0.9866237577806931,0.8640358876695515,0.3733445224134173,-0.05317241408705911,0.6899223752464497,0.05218414376828743,0.48656192204372956,0.7600825785579084,0.14582453847148985,0.13893737328287037,0.30503966384197295,0.176168948908439,-0.8702323756967246,-0.3556075272476894,-0.6932826947681549,-0.2663904449147361,-0.00423400532264351,0.7983171114489502
849,0.5357462325787313,-0.2076979480632963,0.9973902580663423,0.9128758833034065,0.3895946815592707,-0.053683017491634635,0.7196779322249179,0.041579337279390165,0.43777102355961084,0.7316318517510525,0.14304104134101445,0.15045892451372253,0.3136579350483717,0.12923491996828876,-0.7284270987438285,-0.2562639089209147,-0.7210129796700988,-0.2592261753941213,-0.007117725323961847,0.8181645110045458
850,0.5230054419743759,-0.20473175889946485,0.9809668077549898,0.9089862994168803,0.3345274152255879,-0.03168921857473097,0.6633977810183098,0.14548563401513218,0.4516891848030557,0.6995453502895349,0.1693782273661062,0.2279349384340345,0.41751586317956185,0.2676942099568903,-0.7948617067376283,-0.255151408687268,-0.50953480691609,-0.29850947849397286,-0.11669240426171823,0.7587557338028698
851,0.5084249810137784,-0.18982386435615073,0.9732614514844156,0.9076307039383221,0.44389997428724226,-0.05028680944695159,0.6701908659097694,0.10177848195011965,0.42541067210027395,0.680914197943505,0.20841052460000603,0.19427517627256174,0.44403522620175023,0.37246376361613065,-0.7716392604250145,-0.2589482317455044,-0.5665940809890148,-0.3217856848503056,-0.05695473460587646,0.8310118969836675
852,0.5109644260471605,-0.20042706848218234,0.9819461912819356,0.891312756464847,0.4205347330067214,-0.1588414432586937,0.6409031288356425,0.06848061084451622,0.431428538577928,0.6795761961795295,0.2178830265379744,0.12999515821840035,0.4746054504184839,0.3947088878825778,-0.7682446010141621,-0.3990488771234975,-0.5562088512140329,-0.3022960673439447,-0.07196345435356737,0.9081286489761314
